8299	8084	1259	2963	2418
4469	6829	6628	5936	1603
2403	949	3564	1367	76
1781	1775	2999	4654	9383
9158	7797	3466	4181	627
648	5506	9931	6836	9603
6518	3042	6225	8565	395
4345	2163	7630	739	969
5191	2163	4013	5723	9133
5465	1726	1986	4950	3586
8646	2871	2481	1148	5867
9967	9998	7726	1087	3162
8232	2550	1654	1518	3447
5686	8577	6036	5004	6414
9936	2553	6353	7670	2160
2046	3863	7968	9404	1097
8732	2752	8711	4162	802
3636	5811	9839	9666	6475
2623	1725	4315	130	1382
6956	4065	3490	9505	4803
3653	495	5107	7720	2649
2556	4638	5709	2663	82
1902	7123	505	6232	6257
2985	1176	2803	4708	2188
2361	908	5358	7834	3786
284	8910	544	3455	9867
2428	4153	6923	5431	8142
8850	8797	689	9769	7829
39	3212	8710	2575	4668
5046	56	4781	1303	2929
296	5904	3961	6083	621
8090	4860	9908	6354	8280
387	9441	5865	2258	6400
1705	6329	6086	6072	848
8910	6539	7006	5723	2545
4792	4075	1186	8561	3463
7739	4262	5194	7764	1430
2328	1340	7098	8756	1553
4586	1962	5571	1769	4110
3698	9433	7722	5360	3820
4161	8460	2715	742	6994
8042	381	9520	7649	2665
9690	3784	1031	6767	8283
943	8176	3609	6313	6540
6310	2016	4171	2102	9191
1013	239	3861	2292	3896
5787	881	3628	3766	1471
2823	178	120	885	8430
4475	3708	8081	5254	8719
6714	4693	5796	8730	3327
2144	475	7095	9459	1831
8242	2571	2217	7000	85
1793	9639	4453	8682	3026
5171	150	1706	5805	1884
696	3523	5904	2838	2348
7385	7617	1434	4544	4787
4496	3578	2377	8578	3277
4037	4126	9168	1004	1519
9081	6085	1789	6234	9786
9483	9575	4607	2769	7047
9437	7867	7052	946	2653
8861	3819	9610	9465	1746
2754	2839	1669	6019	794
975	5721	4215	4797	1695
2831	728	7785	3146	2042
3516	6682	2104	8847	6042
7362	8097	1572	4564	4048
6056	7050	3024	4996	1514
2276	3228	3453	633	2983
4439	1993	5086	1246	8530
1604	9888	9013	9445	3779
6659	8179	1671	5654	8609
2916	5322	1078	9908	2659
1835	5417	611	8296	705
8434	9963	2207	2536	6155
2653	8658	3532	7948	7782
3864	5363	2953	5670	7695
30	5134	9149	2364	6880
8598	5352	3002	3931	6344
4253	8004	9394	3855	9254
3106	8326	5510	8007	2248
125	6119	1500	6473	5955
9427	3713	259	6465	7084
1391	5841	8289	4838	2026
4257	3294	9529	674	1002
8901	8032	1788	9728	2518
5765	4608	3514	2493	8171
1014	1146	5026	6097	1949
6092	9423	8786	1837	5894
3130	1603	4562	7292	6820
2428	3474	1368	8435	8721
5127	4628	4679	1894	1778
5892	4361	1953	8465	7577
2608	7750	6767	7478	8210
8398	1075	7666	9188	6929
6332	787	347	879	1473
2160	6784	4404	9557	3513
3923	1853	8309	5958	9401
9446	6419	9920	9173	5836
1822	4335	2033	462	483
5966	12	8191	5151	2538
4482	7715	5291	4043	3975
5031	8906	1738	9122	3863
9647	9769	8598	2846	5359
9669	6692	4498	8689	1955
381	7680	3423	8540	1838
9825	2214	1720	6500	8786
5340	494	5543	9094	8389
5318	1290	7955	1725	4631
3609	3064	429	9595	1298
9114	4360	9960	6797	5464
7880	9563	6682	6161	9405
5392	8372	7873	4463	5639
544	4042	5943	3363	9230
6029	5112	1260	356	4709
6200	9345	7716	4055	7313
6427	5714	748	4970	4953
2693	1732	8705	5173	8754
6334	9291	9061	6785	7763
2343	1328	5231	8222	2724
449	4044	8137	764	4329
9053	2540	1592	167	9169
5780	3201	8243	2849	4150
715	9351	3274	9801	4419
4694	7256	1780	1196	1969
5421	574	631	7061	9155
6347	9790	6725	5182	241
4064	3904	5245	3118	7910
3342	7773	9542	6711	2015
2339	6824	9172	4273	5112
3872	2711	3766	2294	9192
1059	5865	4136	9100	1724
3468	2091	1007	2889	1882
288	314	7755	5243	8894
4182	9287	3478	8715	7679
5194	9755	6477	5301	5588
1830	477	8680	4623	3453
8215	5942	5899	2522	2602
9718	3177	6937	6568	8497
7074	1586	6905	2108	349
7606	3394	5077	6202	2192
2522	6711	4360	5735	7644
494	16	5516	7643	1754
3427	4083	4018	5057	4351
1344	8856	7678	9662	3853
1448	3607	9065	6497	7110
7276	1337	1695	4565	8673
8696	2672	9039	9208	7289
6227	1167	7069	6718	6464
4629	342	2895	4989	8648
6393	7240	2657	8483	1143
1014	682	5993	2630	8435
9465	4953	2709	5066	2913
3935	4758	8346	8530	6980
9461	2963	2211	3665	7002
5008	7702	3595	9725	7576
4223	3668	7490	2608	4609
4825	4344	9864	8623	8823
5634	1634	7306	8655	7384
9002	1048	7892	9218	2486
4694	4666	8546	3202	3733
3789	8017	1249	9661	9611
8639	845	1527	4477	4586
1561	9039	6083	9065	1503
2979	7834	3774	8104	1643
6351	6626	5008	1586	162
2285	8801	7323	3810	4452
9258	4257	6749	6202	8068
4766	73	33	1771	1123
563	5349	3031	2927	8487
3021	7224	3506	9497	1497
9809	4609	2808	4903	2240
3180	4710	3540	5631	2014
2514	772	7587	450	7123
3334	7562	5600	4888	5458
3025	7953	9163	8765	8461
9448	6307	9203	5337	2022
4803	3503	5187	5768	5047
7349	7806	5495	4412	724
1524	3140	8801	9699	7332
4075	5056	1710	2001	9774
5197	3151	5125	731	724
756	7588	2466	5605	4210
8338	1773	7886	2957	7791
8269	6943	1136	862	9103
5696	8359	3599	8104	2998
2761	1742	6992	7861	6207
2401	9899	4483	9024	7968
921	1445	6583	7387	7795
8872	1259	8374	4083	5239
8242	4851	3868	9863	7848
695	6550	6945	6074	6300
1584	4600	6150	7402	7227
4932	9263	4718	2860	2797
4586	9283	7362	4995	4191
2218	207	1574	3078	4557
5063	9383	2866	8543	4137
8622	7196	7628	5820	7691
611	8862	448	1982	5120
9516	8143	3244	1189	2461
6781	193	3371	6407	1479
8795	8529	5414	1789	462
4535	9459	9561	7260	5010
56	8847	9883	703	2561
4841	8268	1816	8995	1980
447	2177	9511	671	5808
1580	795	7663	8816	4333
4367	8212	4425	9614	1114
9642	9064	1421	4796	6360
7144	8352	6550	6341	9613
5584	37	3179	3027	1050
8335	2885	5896	1838	4183
3590	1417	7182	8643	7538
4556	5207	4973	1367	4798
7358	8579	5338	6258	1916
2172	6174	3996	740	3881
1898	3143	617	7540	2790
567	7825	3314	4525	1036
2608	5208	2707	1560	4265
6335	1344	8694	2156	4871
9850	5985	6763	4086	2614
5833	9319	393	5895	6312
1560	652	2090	8829	9143
227	8134	1709	2948	618
6045	614	3262	5478	3666
6903	8713	5217	9813	3757
5439	1547	6877	8253	6216
3728	7182	8468	9632	3422
8831	8337	5315	7946	9579
9490	7143	9196	4026	8393
104	2069	3240	753	3414
6713	5238	3820	9058	4530
5237	19	8953	4754	2720
6546	5882	2212	9711	6912
8302	2017	4768	4596	4896
9906	8482	8788	7205	5530
3149	4504	8216	7373	5990
6138	5483	7080	86	8830
6531	7697	7122	2670	1130
6024	1009	3413	8191	8431
7615	1411	5261	330	1293
9954	3395	2283	7836	2177
6827	7240	353	120	3002
7267	7655	2417	7123	5274
8150	932	1894	2790	8041
1487	4332	3594	6337	5844
4243	2804	2046	9598	8393
7600	4857	9471	1561	484
1461	2632	90	9706	1148
8522	733	2559	4991	7747
2151	9068	3169	114	2232
5123	4121	9318	9717	1305
6666	8102	2199	3852	9225
6306	425	2211	5005	1195
9180	4381	1675	1669	2738
1076	2170	1764	8396	4905
4411	2349	4044	1374	5013
4314	3879	2102	4866	7566
602	7248	9982	7586	6664
8046	405	3616	598	5727
8808	1382	5948	8033	1163
9529	4752	98	219	6731
8568	6644	3154	8345	7297
6751	30	2305	2959	6180
47	3344	2295	9706	2656
6572	5559	2557	5097	2716
1379	9257	9878	2447	3110
7080	869	3273	8863	6370
8609	6388	1780	7110	7077
8780	9347	6389	8230	2547
8409	6267	5822	5185	761
6205	1250	1259	7523	7653
4257	6311	7451	2735	4976
3170	5194	64	822	411
7313	2232	2801	6093	6426
3344	9598	6771	6219	889
9468	7	1417	3007	6127
4606	635	5320	5552	1702
7208	1721	318	2352	1954
6528	2866	6262	6372	9101
3900	2173	108	2060	678
9310	3876	4460	6165	2893
4075	4198	4991	1321	7940
8805	8203	5111	8262	62
9538	8731	6585	9223	5191
2064	9245	2010	4120	1256
3853	2191	9484	3448	8274
3658	3483	6043	9714	3957
8829	4913	9159	4439	666
4079	5740	1079	1046	1850
8350	9694	8401	8357	7423
804	6197	2775	8866	3499
9129	689	8104	5748	6504
7889	1077	8552	936	2307
7434	3068	8379	1264	3357
2012	4368	3210	1437	7719
207	956	2058	8280	5170
8851	203	5035	3928	1704
9178	8279	4962	5442	6829
1700	9904	1443	5961	4829
8261	7394	6550	4228	4102
1340	9025	1101	9570	5337
1860	2321	4409	3952	7307
9082	7787	4324	7565	1989
8950	1541	285	345	3959
8393	2113	9510	6658	3212
322	8271	2137	3719	8835
9345	3747	7657	770	5740
7797	2518	549	1684	4136
8570	6324	8890	5503	4962
4236	4756	6414	5093	6977
9488	4730	5782	2096	4407
6439	3384	691	7216	5120
5443	5416	7811	980	1166
6853	4407	5932	2993	7063
4563	3987	9184	3267	8035
3633	7248	8779	8329	2796
4786	7060	776	3431	2047
8427	5965	6164	2080	4730
9901	6955	4755	9805	1474
5786	4343	2308	6388	4498
1759	1892	4200	9307	5020
1059	3546	5419	848	2870
8300	6831	9132	6856	4674
5522	8573	8035	5228	1575
549	6762	9039	1043	9855
2497	673	4719	6518	8126
7676	1134	696	1321	4477
1861	3221	3902	9786	6224
7712	762	2208	4519	4958
674	7110	5047	3285	4099
3049	5414	6465	5822	8950
1944	8012	1482	7331	8871
9370	9195	9595	8419	2645
588	8782	8600	7845	5749
4233	9266	2033	7387	2330
8691	2881	8655	3373	3618
2615	7519	8538	4875	9289
3324	319	5863	635	6126
6416	4278	7901	5969	809
9701	8757	459	9373	2094
7473	9193	7915	8547	7260
7031	2721	8654	9015	9295
3279	2280	972	3397	5593
8959	2253	7280	4228	7358
7212	8124	3203	9063	3192
9562	3533	3084	6945	2806
5091	641	1625	2569	3192
7235	811	8234	2992	8349
3641	2354	7901	8345	4191
9735	2889	3921	8650	2697
9793	3722	308	5278	8641
6886	5905	8292	3141	9991
9077	7318	5100	2887	2489
2392	429	1565	8059	7957
888	8414	3087	2701	4744
7933	7281	8007	6476	9907
9764	2476	7442	971	564
9829	8231	6150	1790	3717
4892	5040	576	3725	1726
7897	1661	3993	5151	6401
5022	713	3479	6923	1790
7789	7164	3605	5084	9195
851	2790	6112	2441	610
9081	5457	3240	2037	7094
428	3371	6683	5200	1885
536	7357	3540	3255	2007
4564	4574	8508	9704	7590
6891	2789	781	5763	7840
4196	9087	4720	7586	4932
2821	7624	394	8103	4593
6871	650	2868	7048	8334
8596	9494	8810	8522	6935
893	8765	6129	4142	5040
4196	9132	720	1386	6913
8811	106	3462	2211	6846
6968	3881	3198	3533	2057
5103	5945	4689	1355	799
4430	942	1796	9937	8043
8107	1746	3396	3767	3946
881	9224	4770	7519	9194
4506	9101	7390	5008	3651
3164	6900	8962	5974	8825
711	3199	1184	1008	7457
6989	9333	9991	3437	6017
1895	6265	4432	6678	6935
521	5905	592	1238	8079
384	2014	3756	4710	8841
2082	7398	7935	8528	4375
711	1695	489	1155	2352
5369	5192	3154	1928	6328
7081	3451	1887	5414	2365
4384	1934	1325	7310	7050
9712	7623	6629	7258	6053
3636	8808	5496	5732	4694
7176	9252	5139	2077	8760
9018	898	7816	2088	3458
5419	6907	6287	4587	824
8237	5234	8290	5929	4667
3918	6461	3467	1926	3735
1562	5259	4992	418	5546
9559	1682	1144	4906	30
5283	3918	1774	1276	4842
7588	7117	2352	7543	9913
3545	8833	7079	1080	9045
5812	313	5801	2533	54
9933	1317	4655	2076	1000
5330	7400	6019	4927	3465
8889	5163	2620	2038	6401
3603	606	4582	4698	7698
5985	6200	7529	2154	6783
5926	1853	4561	7997	3957
4427	8929	9404	7305	7831
7127	150	494	4450	2155
6556	2947	9774	651	1618
6638	7116	7057	6993	8583
4149	9546	9583	6938	279
241	4341	9918	8543	8201
6667	462	2898	3122	627
176	9337	2182	7936	2372
2022	8732	2931	2948	2850
8164	9419	2333	7631	2473
8913	7573	9819	1682	864
1948	5578	5503	2234	3199
566	3641	5031	8902	2475
9632	4818	971	1733	2301
4861	1577	3029	3739	7372
3281	1806	9325	1786	6922
9600	5618	3836	2855	3883
8139	3761	8940	3485	4447
981	1301	8630	5879	2019
7759	9525	5154	7033	1875
4131	6487	1263	1346	2785
8278	9598	6502	1971	6223
6199	3170	9849	8923	4642
9615	3257	2632	9162	9567
790	6751	8558	3394	5114
3369	2313	4106	5880	2116
7618	6770	8398	1258	1547
7454	4441	1247	6229	387
6389	5681	5309	7121	668
115	1370	5037	7802	2169
6307	6908	9749	2990	1747
3749	1422	7260	4070	4852
3159	5244	1807	6166	1560
94	868	5125	9258	7548
5853	8689	3787	844	6718
3869	6189	5258	3266	2921
8490	7384	6661	7706	1589
6097	1724	2062	8720	132
3593	9808	8070	1887	7510
9917	328	4412	6931	5986
6887	5492	3676	524	9122
849	6651	8251	6094	9320
5531	7276	3076	3555	9461
6066	4705	1554	3005	863
6510	3866	335	9233	8020
9125	3520	7355	5381	5036
4713	7238	4409	8355	4781
920	6371	8823	1004	5161
5284	8940	3046	1628	7774
1989	8912	7912	785	8724
614	8013	6594	5107	9200
4603	1684	6500	2811	2602
5566	2108	4312	4469	7494
1247	429	7184	4345	4458
4494	3176	6305	832	4492
2187	4800	5565	6266	7452
2934	7691	3054	6785	7627
4905	4875	6735	9756	2349
1289	745	9433	9366	5804
6275	8891	982	3252	8652
9396	1008	8215	9146	7267
194	7565	1754	2567	5055
1702	8382	1446	9178	2000
7953	1903	3210	614	4303
1970	9283	3232	1608	8085
1834	2142	201	2580	4480
5448	8339	1913	9696	1257
3208	3631	5745	1424	8142
7519	1851	8626	2645	6375
522	3824	7308	6819	4559
2767	637	135	6180	2401
6023	5266	3527	7635	1101
9921	7053	653	5563	2747
761	8687	4301	2931	7005
1669	7723	1244	9541	2669
7404	8755	7084	3475	3585
5914	8037	8554	8997	1004
423	9383	670	8589	3000
1690	7808	9449	9110	1577
6662	3944	1229	8384	559
9416	7650	8103	1022	671
3089	6784	3832	8964	3031
6160	8113	9661	8405	5974
4370	4728	1959	3419	9422
3665	1346	3029	3145	4866
5466	4559	3305	5185	2429
1818	4700	2120	2057	8828
7470	1499	9156	2638	3927
2037	5801	989	3744	9095
3441	2567	4860	3509	6931
3469	4175	7165	6897	5240
6742	8863	7355	8621	338
7737	6413	1803	4988	6639
3049	5731	331	3543	5155
4735	5719	2713	4082	7120
2863	1653	7776	6278	2119
2004	2903	3037	4500	1341
5502	4400	1300	1085	2240
8964	6794	7447	5159	9071
5185	6144	7192	8187	5985
8861	7559	9372	7693	5138
5178	3220	6067	8582	1823
3527	6006	7021	2390	4726
2564	627	7505	8560	6485
370	5913	9123	8717	8432
3773	9631	8937	4915	9229
8011	559	2658	8842	8647
549	3718	152	696	2104
2521	8643	767	4786	5755
4504	8460	3456	1812	3402
7356	7765	7036	1711	5372
8746	4266	243	407	6237
7209	6623	8472	1936	9676
4291	7289	7032	1688	6315
5514	1875	496	101	6168
3673	8430	5563	2376	3239
4776	6378	5422	3338	8822
3370	5482	6481	9375	3698
1741	4298	3776	1893	6278
26	569	3657	6577	2068
4645	1650	1164	8587	3975
6649	6868	3962	1939	8855
5383	349	5760	2954	1334
62	3864	3262	6560	2060
7283	7238	8222	2096	3918
9576	4727	1669	7608	1643
8883	1811	233	2168	2756
390	5661	3689	8224	3115
36	4897	5024	1623	5855
947	8538	5131	7116	8271
8877	6591	1416	4363	338
3576	1867	9887	3282	4841
9956	6973	6083	2013	7494
6451	2356	3935	1627	2786
3425	9093	6159	6990	7530
5938	1575	702	6623	8080
4656	7558	3166	9413	1675
445	2548	2500	6675	6467
7237	6580	3161	6	4337
7927	1422	5962	5293	2913
687	5613	5419	8113	6889
7614	2497	6332	9250	2903
8642	6844	1607	2623	2599
6096	6623	6557	7489	4277
9434	2850	3788	606	9098
1548	6236	1485	3488	7892
4821	2140	1199	6910	2468
8742	4290	2768	6785	869
3956	5607	9334	6254	3051
1086	8286	6165	4628	7423
1762	9375	3119	6157	4311
8267	263	2331	2003	9473
9206	438	9928	3980	3042
9534	7225	2121	9891	4892
6557	9699	6818	1688	7419
2400	7070	2219	7466	9383
1098	1021	6012	2840	7140
4579	4723	5753	7993	2776
3777	8728	1249	8546	9476
9409	8511	9239	5853	5478
8350	1013	2655	5887	8590
9310	6648	9926	1341	5319
361	9183	6723	5758	9697
1026	4565	7072	1506	281
7852	7962	4315	3142	3727
2198	2932	7877	363	8373
9636	5126	6253	249	5564
4316	7837	8799	3017	1029
7445	3014	1750	3097	9665
5164	4869	459	745	1450
9723	5253	1726	6100	1704
6628	7102	4891	5724	5083
7445	7159	7066	965	4350
5987	6164	6195	7605	4708
3763	4173	8227	5119	5872
5714	5096	882	5156	5668
9345	9349	5014	4685	3938
6824	6887	4670	8112	2929
4435	7841	5737	4301	3439
4452	1159	9504	3437	925
7109	5813	43	5220	8457
9127	613	6623	4482	9666
1287	6394	5356	6392	2175
2824	8999	8198	7234	940
7481	7794	8046	766	5374
299	5250	4819	7291	8065
748	4392	2778	2846	6793
2167	3136	1778	3260	9375
9678	4940	7169	9354	7074
4406	4204	4044	6634	6774
6823	9799	4779	8146	4254
4188	4744	7864	77	9534
1874	8822	5433	6226	1001
6380	4797	1225	1240	256
5611	6514	4852	4382	2252
2927	6242	9251	8177	1473
9182	743	1460	4503	1271
7618	9436	4052	6104	1455
9874	7027	6138	4958	938
8088	630	7424	328	309
7483	386	6941	5177	6193
1386	8419	872	3589	2612
8821	9922	3749	1371	8146
5038	8635	2788	5983	6052
2569	195	559	4523	2241
2177	2921	2937	5842	4371
4120	8246	8912	3886	9650
9369	7963	9786	6821	9683
7122	6129	9717	405	8455
803	2913	4416	9758	697
1827	4355	8899	3530	825
8033	5661	1364	297	9724
3707	6344	1930	8320	2522
5182	8116	2283	8132	7896
9456	3961	8436	7249	4907
677	7847	5310	4641	580
8509	5632	4548	1745	1789
7523	4865	6660	1313	1447
4552	147	7923	6241	5886
1338	2590	2292	1605	6332
7427	3242	1643	2271	4747
9451	7565	4269	9938	9603
7450	7999	1337	7638	892
5252	3571	1071	3292	6448
7569	8624	3757	9088	9313
6990	8692	8735	9240	1080
9587	8512	9402	5137	6286
8245	3652	7878	140	3082
5754	3546	3453	4592	9413
2015	5275	1992	4284	2383
9145	7098	8358	608	4730
8578	1909	7654	8702	847
5505	9624	9283	251	3010
7461	9020	3565	6147	2454
7712	3631	9023	1525	9977
352	6305	8105	8342	2311
4510	1327	9771	7193	3796
3064	5798	834	1795	2025
7694	7331	4003	7644	8252
2041	3139	9927	7223	6195
7730	4649	6667	9536	9997
1066	459	6221	5160	7880
3659	7678	2622	8247	1121
514	9560	4386	2949	9219
4737	6242	2260	7661	3057
7231	433	1710	7782	8305
9395	6028	7653	2492	6117
7408	4740	463	6541	4052
9689	9796	3858	8238	8214
4427	8388	3309	520	5462
516	7935	2297	6415	2851
904	417	7076	6980	7756
1362	4220	7548	1277	1381
8312	6678	9315	8042	750
1791	6642	8605	7933	7544
6965	9931	9987	3588	6470
9243	430	8154	9037	9623
989	1666	8387	7414	5220
8810	6439	7086	9638	1997
8669	7876	2480	2200	1048
3294	6810	9987	164	919
633	7755	5896	1422	4932
1840	6005	4935	8496	8438
7065	8221	6504	2060	7312
8330	1528	5356	2575	8673
690	5869	2650	1167	3485
6669	7375	4008	1032	5851
2769	5566	9024	4817	9462
624	3183	7990	8129	2793
7528	9227	4142	1008	7409
5439	809	9230	5790	9637
8147	5510	3497	1921	737
738	7348	8906	8574	1453
703	8848	7168	4580	3957
2858	7721	3299	3875	4140
6806	7094	7717	7209	5015
4766	1682	6030	9638	5588
7502	9647	3957	7236	3311
6981	3317	1991	1203	832
9936	3907	9182	1190	2672
8968	543	7451	6617	4566
7339	1994	8818	6251	3378
4645	8962	7785	4117	3287
9832	410	175	5110	5918
1975	5381	6089	3534	7014
4109	6050	8869	8766	8481
8868	2571	253	1904	1853
525	6578	3216	7958	4958
4922	5093	934	5735	515
845	5059	2606	1642	3652
3938	6565	2258	452	2330
1558	8831	8717	3635	8735
657	9730	175	7313	8562
5669	1003	3367	3853	771
2403	260	4505	79	4558
8550	8847	9507	452	1656
565	1172	1674	5708	933
6868	7447	1077	5412	5489
284	7374	7930	1959	3976
1579	3114	6921	3031	7187
7940	3109	647	7574	5062
3204	2464	8596	2877	2998
2278	6498	9153	6679	3759
626	9166	9192	8499	8198
3712	7096	1675	8316	1468
2422	77	1768	6120	3482
5506	5423	7493	7104	9005
6559	1299	2844	4169	5139
3033	9608	5256	124	530
4450	8116	5631	1703	3230
3181	1955	595	814	3600
8403	9945	2255	7925	4876
4509	9433	5660	1231	3982
6464	1806	6672	709	8179
4154	4344	6806	4300	3984
7700	4365	1506	1466	4815
134	5102	8480	6875	9726
1629	7158	856	1351	2229
5497	5539	7359	146	8935
6197	44	1782	6534	2554
9486	711	1476	9637	764
3333	9767	5011	1552	8743
8790	380	4953	4558	4780
2489	545	2666	5559	8237
3891	7437	8214	1637	7352
1067	6586	8697	9812	9757
6787	3506	1597	228	5752
5103	2122	9068	7684	9288
8015	8001	8730	2694	6839
3989	2857	4010	9165	4130
7541	7843	2766	1781	9862
5484	8397	6428	3883	4543
6043	2931	57	8319	6040
8379	9988	7109	2763	8408
6023	5972	9148	5857	8230
398	2691	5007	3261	625
8172	1213	2236	5858	4155
9945	3369	6276	7014	4647
767	8765	6949	3726	5784
2528	8450	6168	9446	2446
8553	9378	1290	2245	3880
1016	1974	1756	5121	2599
5142	4509	4205	9246	7444
8698	3074	6063	2100	5933
9031	8949	6505	2897	391
9439	9934	9382	2156	6189
465	8072	3853	8951	5482
9568	6633	9081	2388	2159
876	515	7302	7983	5233
7440	4468	6415	6875	8944
8679	3951	3533	400	5845
700	834	6074	833	2109
7387	1224	3961	8997	2323
563	5196	7197	1262	7528
6195	1508	7595	5523	2616
2339	9125	4770	7444	1824
2657	4163	699	1303	1438
4958	8599	9519	469	2954
2867	8775	228	8339	8045
9870	3955	6596	7989	4375
7612	8181	5046	4278	5565
1554	5083	5372	3761	3274
3234	7961	7377	767	6429
7179	4671	4739	7689	6206
968	3017	1653	5984	3610
6305	2465	7078	5738	6613
5814	6820	6461	5796	7481
3721	9675	8856	5936	3213
2546	4104	6917	4599	605
9357	6263	1821	2612	5505
4745	7261	2532	4283	113
4168	4658	4672	6245	4090
544	3407	3244	9970	2228
8462	4675	7536	7488	8932
827	3065	6511	4209	1552
6910	469	3602	7045	8894
8596	9542	9654	2560	1543
6297	5715	9062	5835	4323
7731	6099	5462	9394	5196
4977	6802	7888	6835	6932
5276	5040	5939	1318	9101
6228	6489	4782	8148	1163
6576	531	1780	1918	6180
87	9688	8806	4293	1592
5692	7990	938	6237	4331
4918	3973	3570	5586	7494
8165	8331	5497	6360	5947
3513	9921	8908	664	4442
3124	3540	3418	9510	165
9272	2216	9190	7046	701
6545	2874	8183	5520	9816
3015	726	2172	4660	907
149	8234	1527	2189	4428
9993	9905	6841	2598	8580
434	634	6485	457	5182
6815	590	745	9693	8031
4581	6694	2788	831	4176
8414	6727	3657	8751	9377
5679	4175	4504	6731	2368
7613	4988	5383	6897	8614
2576	6841	37	5286	641
1619	9890	9600	8554	6940
9492	5071	9223	4481	5824
882	3774	982	5317	2208
2868	6749	2978	7012	1949
8659	82	3789	7287	7571
6923	1418	6331	1410	8792
13	6333	8112	2523	5880
7060	8578	733	1076	5906
7958	1620	252	8561	2090
8895	7104	5389	6673	8136
5872	7482	2395	7450	2066
3154	3014	7875	8383	5884
1825	7266	1861	8520	5280
9956	8765	4157	1482	7381
4232	398	3312	3428	8430
4358	1705	7272	7968	6809
9712	1474	215	3986	3741
824	4911	5351	1517	5714
1054	5256	3896	3485	4903
3095	2796	1840	862	473
5833	5143	2944	4231	7144
5994	2665	2951	7738	194
9096	5176	5866	5405	1517
3110	9921	864	5450	6600
5417	1966	9446	5562	7241
1560	8764	2332	2279	2872
2727	4463	4782	2226	2781
574	9233	2940	7652	4380
4249	7603	7631	3868	4479
3114	6495	3016	1812	3497
6667	2797	8344	236	8930
135	6988	294	4264	6793
6192	1304	7417	44	6725
4782	2201	3442	288	4368
4506	3246	8740	6086	1740
9909	3509	6556	2271	8233
7861	9436	450	4701	3294
6102	730	6959	2029	1114
8306	9244	6070	6885	4311
866	6959	4013	2384	4631
2875	5728	7496	2996	2945
7509	2519	9312	1108	4832
2620	8093	7542	9263	8803
7517	8562	1900	6874	3894
9584	1983	5434	6972	6150
9494	5189	962	6971	1137
608	8216	7423	3243	3706
4649	5177	7120	7763	6445
102	9375	6088	3843	2103
6990	1345	8558	8146	7766
4728	6541	8028	9249	9664
2290	4072	5259	7262	2891
2595	4655	6473	5847	8203
6343	5541	8851	1359	3876
688	3242	2683	6768	9485
4530	6865	990	6268	6877
9709	2213	7929	9833	1182
2083	2948	849	2491	9251
8105	3797	3258	4500	3298
7839	4588	9157	7627	650
885	5586	6933	5519	3473
8292	5996	3949	4132	8205
7527	8204	8385	5557	6188
4569	4154	3504	6838	1739
5293	5396	657	9655	142
5002	9610	4357	664	7280
6778	949	1684	1286	5905
2094	5300	4442	3782	4315
7383	3206	3511	813	5787
2456	3258	2008	6542	9914
1850	1745	7799	7607	4915
2820	7327	727	9197	8100
6166	5233	3796	6843	284
8581	1856	1448	2893	3815
1836	8978	4678	8441	2016
3091	2364	3862	3386	7638
398	3543	2587	875	9861
9358	83	8121	1144	2394
5961	6538	6683	2558	1328
5886	2837	9317	616	3364
7010	5684	2155	6831	7525
3784	7595	7779	3243	572
3108	8072	1942	4198	3784
4923	6603	3492	2703	8188
839	2771	208	9042	2915
1582	3979	3294	9734	9967
4359	1621	7874	5687	1900
2834	2449	9098	5109	4347
8396	2202	7839	8948	7097
965	5399	1924	4552	7171
9371	589	2241	4512	6160
8106	6303	5482	4097	8472
4797	3114	4091	3589	9803
646	7532	9738	1256	7700
5371	9826	9798	8273	8001
1498	2589	6495	7630	8796
130	441	7951	7837	8087
7901	1679	1396	239	9935
1937	5691	6214	5723	5904
2288	9478	3149	3225	3778
1407	5236	4645	1785	5595
8334	2977	808	6874	6680
8303	9440	2451	616	1020
7188	7625	97	705	7850
6807	3468	2558	9974	4591
8894	677	1086	484	2816
3070	9920	7511	1260	1076
2953	3780	6920	3232	1338
8804	5277	9379	7449	7828
7505	48	3969	8788	597
8392	2242	8039	6672	5085
8152	8281	4174	8143	6241
6264	6179	1501	8007	694
5677	3751	8142	7251	9293
2726	5031	6411	3504	9610
576	4615	9973	9014	3397
7710	9174	5849	8924	2514
9891	1274	3679	6573	3366
7615	156	162	3744	4616
5409	2199	9949	7059	5152
5466	3710	979	2657	5887
8784	9572	2912	7378	6012
66	8656	3688	1613	4062
9480	1722	8376	1581	960
9958	1989	39	6183	1905
5464	2283	4935	3149	6224
9894	5011	6398	4010	5994
9290	3614	3599	4148	2907
4393	4157	8856	6034	3098
877	9065	2653	3615	5437
7740	1216	7876	8087	6695
4861	4558	5297	7102	8020
6443	8816	6925	9674	1346
3040	5216	9003	2214	4511
3184	1894	9445	37	2509
5918	689	9186	2046	6770
2543	5427	5692	4215	3232
3917	8346	5072	1693	1849
7275	6711	7441	6458	9767
8126	7275	4369	8310	1454
4804	6989	7403	9439	1370
2640	8558	9061	5314	7167
8704	7032	6780	5482	2751
9579	812	3336	6982	8361
5519	2540	7315	1462	2563
1939	1614	2652	7438	6992
8560	992	7160	9573	2244
8047	1541	3361	7971	5020
8130	6052	8144	7564	1806
5631	6502	9509	6982	379
8416	6046	7792	610	5199
9279	4540	23	1851	1092
